,uid,history,prob
16259,76656435,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何High, 嘉人本色High, 致我们甜甜的小美满High, 无心法师3High, 奈何boss要娶我2High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 热血少年High, 我的机器人男友High, 奇遇人生第二季High, 全职高手High, 使徒行者2谍影行动High, 鼠胆英雄High, 绅探High, 听雪楼High",1.0000000000000002
16260,76833727,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何Medium, 嘉人本色High, 致我们甜甜的小美满High, 无心法师3High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 使徒行者2谍影行动High, 全职高手High, 鼠胆英雄High, 绅探High, 听雪楼High",0.9666666666666665
16261,76652266,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何High, 嘉人本色High, 致我们甜甜的小美满High, 无心法师3High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 全职高手High, 使徒行者2谍影行动High, 鼠胆英雄High, 绅探High, 听雪楼High",0.9999999999999998
16262,76833731,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何High, 嘉人本色High, 致我们甜甜的小美满High, 无心法师3High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 使徒行者2谍影行动High, 全职高手High, 鼠胆英雄High, 绅探High, 听雪楼High",0.9999999999999998
16263,76652269,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何High, 嘉人本色High, 致我们甜甜的小美满High, 无心法师3High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 使徒行者2谍影行动High, 全职高手High, 鼠胆英雄High, 绅探High, 听雪楼High",0.9999999999999998
16264,76833733,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何High, 嘉人本色High, 致我们甜甜的小美满High, 无心法师3High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回Medium, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 全职高手High, 使徒行者2谍影行动High, 鼠胆英雄High, 绅探High, 听雪楼High",0.9666666666666665
16265,76654848,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何High, 嘉人本色Medium, 致我们甜甜的小美满High, 无心法师3High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回Medium, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 全职高手High, 使徒行者2谍影行动High, 鼠胆英雄High, 绅探High, 听雪楼High",0.9666666666666665
16266,76656452,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何High, 致我们甜甜的小美满High, 无心法师3High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回Medium, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 热血少年High, 我的机器人男友High, 奇遇人生第二季High, 在远方High, 全职高手High, 使徒行者2谍影行动High, 鼠胆英雄High, 绅探High, 听雪楼High",0.9666666666666665
16267,76653746,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何Medium, 嘉人本色High, 致我们甜甜的小美满High, 无心法师3High, 奈何boss要娶我2High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回Medium, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 使徒行者2谍影行动High, 全职高手High, 鼠胆英雄High, 绅探High, 听雪楼High",0.9509474618867317
16268,76654841,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何Medium, 嘉人本色High, 致我们甜甜的小美满High, 无心法师3High, 三生三世枕上书High, 我在北京等你High, 完美关系High, 将夜2High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回Medium, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 全职高手High, 使徒行者2谍影行动High, 鼠胆英雄High, 绅探High, 听雪楼Medium",0.9509474618867317
16269,77037572,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何Medium, 嘉人本色High, 无心法师3High, 我在北京等你High, 完美关系High, 将夜2High, 三生三世枕上书High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 新世界High, 唐人街探案High, 梦回High, 鹤唳华亭High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 我的机器人男友High, 第二次也很美High, 热血少年High, 奇遇人生第二季High, 在远方High, 我和我的祖国High, 全职高手High, 我的真朋友High, 绅探High, 听雪楼High",0.8337966824563378
16270,77044130,"锦绣南歌High, 重启之极海听雷High, 爱我就别想太多High, 奈何BOSS又如何High, 嘉人本色High, 无心法师3High, 我在北京等你High, 完美关系High, 将夜2High, 三生三世枕上书High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 蓬莱间High, 新世界High, 唐人街探案High, 梦回Medium, 大明风华High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 鹤唳华亭High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 在远方High, 我和我的祖国High, 全职高手High, 中国新说唱第二季High, 听雪楼High",0.8853648783083363
16271,77044916,"锦绣南歌High, 重启之极海听雷High, 爱我就别想太多Medium, 嘉人本色High, 无心法师3High, 完美关系High, 我在北京等你High, 将夜2High, 三生三世枕上书High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 蓬莱间High, 新世界High, 唐人街探案High, 梦回Medium, 大明风华High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 送我上青云High, 我和我的祖国High, 沉睡魔咒2MaleficentMistressofEvilHigh, 在远方High, 全职高手High, 听雪楼High",0.8853648783083363
16272,77042788,"锦绣南歌High, 重启之极海听雷High, 爱我就别想太多High, 奈何BOSS又如何High, 嘉人本色High, 无心法师3High, 完美关系High, 我在北京等你High, 将夜2High, 谁都渴望遇见你Medium, 欢乐喜剧人第六季High, 绝代双骄High, 三生三世枕上书High, 还没爱够High, 热血同行High, 蓬莱间High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鳄鱼与牙签鸟High, 鹤唳华亭High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 东宫High, 在远方High, 我和我的祖国High, 全职高手High, 中国新说唱第二季High, 听雪楼High",0.8534918135881966
16273,77042790,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何Medium, 嘉人本色High, 无心法师3High, 我在北京等你High, 完美关系High, 将夜2High, 三生三世枕上书High, 谁都渴望遇见你Medium, 绝代双骄High, 还没爱够High, 热血同行High, 蓬莱间High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 鹤唳华亭High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 在远方High, 小萝莉的猴神大叔BajrangiBhaijaanHigh, 我和我的祖国High, 全职高手High, 听雪楼High",0.8534918135881966
16274,77039392,"锦绣南歌High, 重启之极海听雷High, 奈何BOSS又如何High, 嘉人本色Medium, 无心法师3High, 完美关系High, 我在北京等你High, 将夜2High, 三生三世枕上书High, 谁都渴望遇见你Medium, 绝代双骄High, 还没爱够High, 热血同行High, 蓬莱间High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鹤唳华亭High, 鳄鱼与牙签鸟High, 我的机器人男友High, 第二次也很美High, 热血少年High, 奇遇人生第二季High, 浪漫的体质멜로가체질High, 在远方High, 我和我的祖国High, 全职高手High, 中国新说唱第二季High, 听雪楼High",0.9036961141150638
16275,77042216,"锦绣南歌High, 重启之极海听雷High, 爱我就别想太多Medium, 奈何BOSS又如何Medium, 嘉人本色Medium, 无心法师3High, 完美关系High, 我在北京等你High, 将夜2High, 谁都渴望遇见你Medium, 欢乐喜剧人第六季High, 绝代双骄High, 三生三世枕上书High, 还没爱够High, 热血同行High, 蓬莱间High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鳄鱼与牙签鸟High, 鹤唳华亭High, 我的机器人男友High, 第二次也很美High, 热血少年High, 奇遇人生第二季High, 无名之辈High, 在远方High, 我和我的祖国High, 全职高手High, 中国新说唱第二季High, 听雪楼High",0.9036961141150638
16276,77044125,"锦绣南歌High, 重启之极海听雷High, 爱我就别想太多Medium, 奈何BOSS又如何High, 嘉人本色Medium, 我在北京等你High, 完美关系High, 将夜2High, 三生三世枕上书High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 热血同行High, 蓬莱间High, 新世界High, 唐人街探案High, 梦回Medium, 大明风华High, 演员请就位第一季High, 鳄鱼与牙签鸟High, 鹤唳华亭High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 罪梦者罪夢者High, 在远方High, 我和我的祖国High, 全职高手High, 中国新说唱第二季High, 听雪楼High",0.9032258064516131
16277,77044922,"锦绣南歌High, 重启之极海听雷High, 爱我就别想太多Medium, 奈何BOSS又如何High, 嘉人本色Medium, 无心法师3High, 完美关系High, 我在北京等你High, 将夜2High, 三生三世枕上书High, 谁都渴望遇见你High, 欢乐喜剧人第六季High, 绝代双骄High, 还没爱够High, 热血同行High, 蓬莱间High, 新世界High, 唐人街探案High, 梦回Medium, 鳄鱼与牙签鸟High, 演员请就位第一季High, 鹤唳华亭High, 第二次也很美High, 我的机器人男友High, 热血少年High, 奇遇人生第二季High, 在远方High, 中国机长High, 我和我的祖国High, 全职高手High, 听雪楼High",0.9032258064516131
16278,79037487,"锦绣南歌High, 重启之极海听雷High, 爱我就别想太多High, 奈何BOSS又如何High, 嘉人本色Medium, 无心法师3High, 完美关系High, 我在北京等你High, 谁都渴望遇见你Medium, 绝代双骄High, 还没爱够High, 三生三世枕上书High, 热血同行High, 新世界High, 唐人街探案High, 梦回Medium, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 演技派High, 第二次也很美High, 热血少年High, 奇遇人生第二季High, 在远方High, 全职高手High, 使徒行者2谍影行动High, 绅探High, 听雪楼High",0.8571428571428569
16279,79037490,"重启之极海听雷High, 爱我就别想太多High, 奈何BOSS又如何High, 嘉人本色High, 无心法师3High, 完美关系High, 我在北京等你High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 三生三世枕上书High, 热血同行High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鹤唳华亭High, 演员请就位第一季High, 演技派High, 第二次也很美High, 热血少年High, 我的机器人男友High, 奇遇人生第二季High, 在远方High, 全职高手High, 使徒行者2谍影行动High, 绅探High, 听雪楼High",0.950381926622983
16280,79110417,"锦绣南歌High, 重启之极海听雷High, 爱我就别想太多High, 奈何BOSS又如何High, 嘉人本色High, 无心法师3High, 完美关系High, 我在北京等你High, 谁都渴望遇见你High, 绝代双骄High, 还没爱够High, 三生三世枕上书High, 热血同行High, 新世界High, 唐人街探案High, 梦回High, 大明风华High, 鳄鱼与牙签鸟High, 鹤唳华亭High, 演员请就位第一季High, 演技派High, 第二次也很美High, 热血少年High, 我的机器人男友High, 奇遇人生第二季High, 在远方High, 我和我的祖国High, 全职高手High, 使徒行者2谍影行动High, 绅探High, 听雪楼High",0.950381926622983
